Customer ID,TotalPrice,Predicted Return Probability
13778.0,178.7,0.006365456105233056
15041.0,180.35,0.0
16311.0,616.26,0.1536694880899423
16105.0,336.96,0.0
15467.0,511.88,0.4784971278246015
13636.0,941.62,0.8374201903567482
15625.0,1504.56,0.7710505850300844
12940.0,876.29,0.49183068931836127
14407.0,2111.08,0.7416377326879214
15619.0,336.40000000000003,0.0
13225.0,6083.04,0.8460034556235375
15592.0,388.58,0.0
12769.0,1143.6,0.05452203591941516
18144.0,2888.75,0.9397776716350725
15497.0,1259.7,0.22717904709494885
13611.0,1158.2,0.43361307084613787
17164.0,2466.4,0.8674657854394715
17194.0,262.62,0.3917375354114752
14514.0,1055.35,0.43556820037421906
16992.0,1601.8600000000001,0.8091405218442447
14704.0,1546.91,0.8597319154997861
17887.0,111.35,0.0
15440.0,383.68,0.5370137298724901
18233.0,440.0,0.0
13629.0,7792.36,0.9185834284699308
15609.0,270.03000000000003,0.4106015553446273
17147.0,1679.64,0.7996444327954682
12559.0,536.21,0.44827820511105665
14051.0,15477.34,0.9716962464296995
13874.0,540.45,0.0
12660.0,245.1,0.0
17779.0,642.17,0.8248390241384713
14068.0,265.85,0.0
15442.0,594.0,0.002001258653241032
16803.0,332.3,0.0
13950.0,728.56,0.7806375946281326
14932.0,363.53,0.0091220044464157
17052.0,413.75,0.0074483035535033125
14522.0,974.54,0.5299366318952865
14154.0,1345.62,0.16131036599033638
14489.0,463.38,0.0
14582.0,114.11,0.0
13723.0,199.85000000000002,0.0
16734.0,650.51,0.358501655846652
15036.0,465.55,0.5871736130799631
12476.0,6546.58,0.9202238740369901
15482.0,6568.72,0.9701471167169485
14816.0,271.85,0.0
12374.0,742.9300000000001,0.006935901777369568
12906.0,2919.81,0.47139873621413053
14317.0,508.58000000000004,0.0
18113.0,76.32000000000001,0.0
16030.0,331.24,0.0
15308.0,302.27,0.42399119712243327
14867.0,701.33,0.5399706881519876
17353.0,1740.0,0.11059160955936045
13784.0,2462.79,0.9073818191120644
14862.0,841.1999999999999,0.13791205356603056
12583.0,7187.34,0.9494809703239789
15236.0,321.05,0.0
14339.0,289.90999999999997,0.7517449810719401
15965.0,845.64,0.5484957046672353
15988.0,158.03,0.0012736010985238586
15505.0,3497.14,0.38985268086431907
17117.0,116.19999999999999,0.0
14312.0,1611.59,0.8006435189212431
12371.0,1887.96,0.10088379923308187
17722.0,2380.64,0.7097884769430947
17444.0,2940.04,0.4430288621908444
13106.0,59.5,0.762303541954385
12766.0,6989.63,0.7371224712929458
16078.0,79.2,0.0
17162.0,1707.21,0.8288553270935392
16270.0,1141.24,0.03915660004173789
17169.0,816.88,0.5585893520593913
14603.0,660.0,0.0
17486.0,396.87,0.0
15349.0,473.81,0.30680149296498654
13242.0,270.40000000000003,0.7105130210421038
15109.0,463.75,0.3525509284025798
17088.0,1991.01,0.3046846031021516
14820.0,507.29,0.6039882542906974
16233.0,422.13,0.8024100008210587
14965.0,599.0,0.27849459941735344
15379.0,3631.8900000000003,0.8274012827046521
17960.0,73.78,0.0
15356.0,2766.5,0.9308749996266173
16668.0,306.71999999999997,0.9032651331048354
16625.0,333.08,0.0
17796.0,697.9,0.4494163879485823
13750.0,1647.26,0.6302170995251172
14482.0,2068.15,0.6899030186131305
14238.0,146.85,0.0
14163.0,2445.91,0.22137434578292928
17425.0,759.17,0.19434380384295083
14299.0,2855.35,0.9158413657685202
15706.0,1001.8100000000001,0.7355881012749598
14766.0,2423.07,0.9276853256066814
15670.0,173.05,0.0
15264.0,393.74,0.0
13564.0,647.74,0.8520140901874051
12713.0,848.55,0.028418062297775864
16641.0,231.10000000000002,0.0
13627.0,1624.02,0.8848145204059145
15793.0,948.96,0.5335362785690344
13973.0,264.7,0.0
14937.0,1617.63,0.49982133778282994
14440.0,2357.6800000000003,0.43499649336714247
14481.0,636.51,0.11457741090570199
14232.0,2043.93,0.8486095619176136
13869.0,3104.95,0.526579618955637
17604.0,309.36,0.422481830473413
15640.0,12433.34,0.8960066604266044
15805.0,5452.17,0.9320800639609389
16349.0,53.5,0.002259439707673569
15687.0,2981.5,0.9299457703236285
13082.0,3595.48,0.8296667645909281
18061.0,2119.41,0.6539635919669352
17742.0,355.11,0.3838598800048507
15370.0,2360.55,0.8170486143303306
16825.0,775.1800000000001,0.09814041320624295
15732.0,294.12,0.38314038827765934
14565.0,3073.77,0.7565525835982396
13171.0,426.81,0.8188890721143
13428.0,218.47,0.0
12577.0,595.4,0.6854745437138002
15511.0,909.23,0.6779535274757881
13011.0,50.550000000000004,0.0
13145.0,614.77,0.7073814278976813
15353.0,777.02,0.20033807459427994
15696.0,2644.46,0.8947428522895298
16239.0,372.9,0.550997668150619
17447.0,541.53,0.2514618277241864
15953.0,1634.53,0.7647027754294302
15030.0,518.28,0.18945984748210687
17350.0,1256.19,0.6095625032433525
13269.0,5315.92,0.9486035256557516
15193.0,499.32,0.0016289791437980239
14113.0,1377.92,0.8351821337615415
17763.0,15.0,0.04198365918995675
15691.0,136.8,0.0
14552.0,165.07,0.0
12523.0,1745.57,0.8758085561676324
12407.0,1708.1200000000001,0.7124303520680378
16134.0,603.69,0.43929510018558104
13239.0,329.56,0.00865260256546168
13642.0,354.8,0.006924751996128718
17967.0,123.07,0.0
17696.0,2201.05,0.8716342896367522
14184.0,452.89,0.0
13055.0,1201.96,0.505713594344729
15316.0,165.0,0.0
17492.0,374.57,0.0
14591.0,1447.14,0.5398651085549208
13838.0,691.73,0.5278157963504351
12643.0,3344.64,0.42640389048923744
15850.0,238.85,0.39202374813388635
12882.0,1463.04,0.23408132698435502
14778.0,730.86,0.196348551213768
17079.0,118.80000000000001,0.0
14844.0,3189.81,0.47528367333621213
15996.0,1044.78,0.6961559288665525
14741.0,1400.34,0.8187911631640686
14036.0,626.65,0.0
13563.0,777.53,0.17281722568152763
14020.0,642.8,0.16347187062805726
15992.0,41.989999999999995,0.0
17819.0,3661.0699999999997,0.8190402925609602
12531.0,125.22,0.017898518406185997
16613.0,618.59,0.0
14307.0,2995.72,0.7842418596680848
12826.0,1468.1200000000001,0.8225218983111248
16086.0,1119.31,0.7307797836993902
17470.0,1125.07,0.3744924346602815
14768.0,139.5,0.6527864818334028
15622.0,3224.53,0.8746144829838431
12613.0,3218.98,0.5459090862223115
12434.0,765.19,0.5601597251087895
15789.0,351.3,0.004974643722817212
15319.0,204.5,0.0012736010985238586
12764.0,1693.88,0.05064638113941288
14180.0,4640.77,0.8986907206998144
14234.0,775.46,0.5067599133315879
13186.0,1539.69,0.48721849483186974
16056.0,664.85,0.0
15832.0,836.79,0.01666847273098473
17204.0,1352.91,0.8867081769068408
14034.0,512.02,0.5462806320840493
16461.0,151.42,0.0
17880.0,458.92,0.0
15623.0,301.03,0.006864438139879117
17936.0,389.84,0.0
16418.0,675.27,0.38016762658227277
15787.0,948.05,0.4416220534584848
15249.0,6657.36,0.9814797750296045
17934.0,704.25,0.08780162893612578
13460.0,183.44,0.48846977472563163
15632.0,3147.31,0.9256127858815852
12838.0,683.13,0.13456093766404273
14053.0,260.25,0.3513591159707828
15205.0,648.8299999999999,0.4103080544790638
13657.0,382.14,0.27624397835922065
15142.0,498.74,0.0
17956.0,12.75,0.16511582645002407
17223.0,426.79,0.3479913289446603
15577.0,258.88,0.5114605573596728
13600.0,219.52,0.0
13742.0,3102.42,0.929374808083589
15912.0,264.62,0.4241017082734586
17262.0,1253.3600000000001,0.5795689582783021
14245.0,1677.48,0.47045135441808644
15752.0,2628.93,0.8327728947140857
17531.0,293.45,0.46527366846373647
17521.0,721.9599999999999,0.6000694204579812
13685.0,3119.44,0.6374409640024958
16023.0,719.81,0.3425639376917472
12506.0,73.5,0.026953942653171012
14544.0,2024.45,0.19832149896116325
14100.0,194.9,0.0
14389.0,999.72,0.6473078644798584
16172.0,1140.21,0.608437259452428
17728.0,2515.68,0.606376706268455
12412.0,1226.88,0.5490370678714881
13815.0,4014.91,0.6209451080857462
13978.0,196.79000000000002,0.40922406577576126
12704.0,2220.84,0.8598492409726051
17564.0,454.01,0.6845684989199807
16022.0,628.28,0.0
12885.0,1158.27,0.6358443862767797
13373.0,3312.25,0.27758904356021874
16202.0,365.27,0.0
17759.0,834.99,0.45553507740538846
17371.0,423.89,0.6341314594996288
17230.0,3466.67,0.8585720340449399
14078.0,1049.37,0.7003232505095136
17684.0,239.41,0.0
17303.0,250.04,0.0
16221.0,864.86,0.459716727371269
15452.0,538.73,0.3231462668205869
17774.0,1215.46,0.6115317573221082
16774.0,654.92,0.7948104817533853
18180.0,1843.75,0.7180702572905416
18170.0,980.31,0.4107118082814755
17357.0,388.14,0.32127110234990097
15221.0,114.1,0.6192268223958138
18203.0,160.42000000000002,0.0
14893.0,1237.8500000000001,0.1771787433751102
13871.0,6389.8,0.9653607304272189
12553.0,3652.25,0.8986052124945526
17930.0,1740.48,0.4261586836352642
16513.0,874.59,0.49183068931836127
15853.0,110.8,0.0
13988.0,4098.8,0.8311281043818695
14282.0,3729.34,0.925959475934184
17505.0,1145.84,0.12571752599870178
13208.0,1205.9,0.7731127721696656
17029.0,716.0,0.1258852871904609
15443.0,3212.16,0.7320881637844936
17092.0,1777.78,0.560078505055067
13382.0,222.99,0.0
14908.0,277.8,0.0
14551.0,186.23,0.5374931198027341
14480.0,279.05,0.0
17977.0,288.14,0.0
16600.0,813.52,0.8254326502860531
13435.0,3794.4900000000002,0.8459151096668233
17367.0,168.4,0.0
12719.0,608.1,0.6134796508815469
17694.0,283.12,0.0
15620.0,1524.4,0.762880610977909
12685.0,2863.08,0.7483774647076905
15621.0,1158.77,0.648772825684474
14233.0,1447.51,0.6229906261589828
18092.0,9065.76,0.9573908793568451
13748.0,948.25,0.6929243938032337
15199.0,1268.7,0.5077109264519936
13468.0,5656.75,0.936323974649815
14883.0,756.64,0.9264694701098303
12853.0,1881.7,0.854979567753799
14049.0,5639.15,0.6254028736117426
17360.0,585.79,0.40271278209327976
13583.0,781.03,0.02037748084565088
14044.0,652.82,0.5245370114573386
15160.0,158.16,0.0
12971.0,10930.26,0.9682267137775612
13684.0,64.23,0.685531290429511
16618.0,2630.64,0.7944049640742888
17400.0,2129.96,0.6658124899854557
16735.0,2269.21,0.7391482089859102
18123.0,589.4399999999999,0.20436310957731404
16214.0,1062.75,0.4040976694318023
15811.0,2171.32,0.8545326795345161
15012.0,423.04,0.2397354820393618
17506.0,294.29,0.4720144775824863
16189.0,215.48,0.30515319358463605
12500.0,4206.27,0.9521673079675051
16850.0,332.41,0.0
13232.0,1357.6,0.7995784389350455
15214.0,1661.44,0.8858933903917814
13487.0,575.4,0.437685407850994
16368.0,497.43,0.30227299088191917
14105.0,1260.33,0.16666961219631357
17764.0,818.8199999999999,0.19932564037957504
14796.0,7839.51,0.9846854655057572
16997.0,702.0,0.33466050894575133
15888.0,141.27,0.6615372786739591
17063.0,1421.59,0.8621435168150423
16511.0,950.26,0.3792695305070901
14594.0,379.83,0.3874448211417145
14998.0,429.87,0.3075365642061636
12811.0,514.85,0.4799162655008486
13882.0,1131.28,0.6874340093383415
15426.0,1429.9,0.7721140586354222
16969.0,650.41,0.44516320915296353
13448.0,3465.67,0.8708728476274262
15492.0,659.4599999999999,0.08856657935027623
16804.0,536.99,0.439174141637567
17227.0,939.32,0.8366706285614659
12818.0,1517.88,0.12506005824631797
12557.0,11990.960000000001,0.741457135230367
14226.0,2201.64,0.8367652618982904
15054.0,302.1,0.36840718333886036
13026.0,936.15,0.6963113785478781
14970.0,1592.06,0.5023917022766835
14259.0,120.0,0.0
17571.0,1498.51,0.44748316602333554
13028.0,659.68,0.4379527988987808
15923.0,127.08,0.0
14714.0,160.19,0.0041195521421301005
15533.0,746.92,0.7988564839121487
13194.0,60.7,0.0
18226.0,5192.1,0.927643167011129
15729.0,62.0,0.7123205291781377
14237.0,161.0,0.0
13093.0,7741.47,0.9622375040258898
15663.0,138.14,0.0
14898.0,1228.32,0.6472966803734714
15809.0,399.21,0.8851236632727557
12684.0,2283.63,0.8523646863060353
13343.0,303.93,0.45523465110992317
16174.0,1009.5500000000001,0.4425192499346475
14016.0,4328.46,0.6835713705264513
14248.0,302.58,0.004287640449438202
15098.0,649.5,0.7082618007260605
13751.0,296.25,0.0
16807.0,1121.59,0.31108837082068097
15665.0,2242.01,0.20806247138922934
15690.0,239.76,0.3600702867868688
13940.0,839.14,0.546843474963378
14824.0,1127.71,0.6031278355644031
16398.0,1631.15,0.37819480910117503
13883.0,2538.75,0.9249206952783637
13226.0,108.21000000000001,0.0
16792.0,110.38000000000001,0.6262449989285449
14705.0,179.0,0.0
14606.0,11713.85,0.9541825076707101
13395.0,307.72,0.0
15089.0,2420.84,0.8117636606582621
14047.0,1290.01,0.665760203560313
13584.0,142.4,0.0
12588.0,214.89999999999998,0.004668624161073826
18116.0,1418.03,0.7718136706474534
17297.0,131.78,0.0
18167.0,1355.51,0.6654595143102491
14692.0,582.05,0.857231798308781
13233.0,605.12,0.18578807167651384
13115.0,2205.63,0.8715966147980949
18035.0,730.4,0.46342268733048947
17860.0,252.8,0.0
18016.0,1483.56,0.6009528964316553
15796.0,2666.61,0.8387353148890107
16315.0,226.37,0.0
17737.0,168.24,0.5127985136122161
16583.0,233.45,0.0
14354.0,163.62,0.34360031664217144
15290.0,7803.7699999999995,0.9687648410276204
14019.0,1398.96,0.48071483526039027
15121.0,457.72,0.25449170143408684
14484.0,321.92,0.0
17978.0,300.91999999999996,0.002001258653241032
15507.0,492.36,0.0
14896.0,468.77000000000004,0.33741315579985204
15299.0,3787.09,0.8513297657888714
15005.0,6180.49,0.9694956838265444
16666.0,118.98,0.0041195521421301005
18193.0,212.96,0.7418849578620309
14158.0,507.66,0.007609425027128708
14651.0,654.6,0.14598381990307752
13388.0,627.15,0.38779039723560627
15506.0,979.26,0.40611690663430133
13650.0,1809.34,0.7246237955906248
12912.0,1662.3,0.5341338823105908
13956.0,1026.42,0.6369498861169658
17920.0,4204.1,0.9396904374120671
13485.0,454.24,0.0
12527.0,348.71000000000004,0.6317492792725676
15408.0,267.18,0.0
16352.0,494.44,0.3160551440069688
13837.0,271.24,0.44693164685106773
14352.0,1078.96,0.6117577522600925
15664.0,358.63,0.39520332833952954
18205.0,517.36,0.2497327912725673
13049.0,656.6800000000001,0.1277868096586881
17566.0,901.21,0.12752948073348522
17242.0,1135.04,0.16198797413997745
13801.0,324.8,0.0
16474.0,1811.47,0.7880079112870049
16036.0,758.92,0.12464573805918051
14353.0,90.6,0.0
14512.0,275.28,0.40166917880387515
12548.0,95.19999999999999,0.0016289791437980239
16869.0,805.62,0.8555331166000785
13008.0,178.46999999999997,0.5528567504648593
15636.0,724.76,0.21614603528865245
15967.0,418.83,0.29001484991302573
14699.0,109.13000000000001,0.0
18235.0,1796.48,0.20564502179026217
14165.0,122.53999999999999,0.0
14868.0,2939.64,0.9423304146987368
13670.0,349.7,0.0
13706.0,330.79,0.003045143638850889
15493.0,1967.25,0.7476613492335072
14727.0,268.58,0.0
17154.0,329.34,0.002001258653241032
14870.0,327.25,0.0
15676.0,3324.09,0.6276413301361016
14030.0,2360.09,0.9005000449995144
13429.0,1006.8,0.556110707433778
16422.0,33805.69,0.9905872551354621
12909.0,2128.83,0.7831268442525976
14409.0,1908.25,0.7391018770754144
14264.0,319.47,0.5273426900605698
18120.0,111.15,0.0
17772.0,182.77,0.6064518680639472
